2020-01-14,162.13,
2020-01-15,163.18,
2020-01-16,166.17,
2020-01-17,167.1,
2020-01-21,166.5,
2020-01-22,165.7,
2020-01-23,166.72,
2020-01-24,165.04,
2020-01-27,162.28,
2020-01-28,165.46,
2020-01-29,168.04,
2020-01-30,172.78,
2020-01-31,170.23,
2020-02-03,174.38,
2020-02-04,180.12,
2020-02-05,179.9,
2020-02-06,183.63,
2020-02-07,183.89,
2020-02-10,188.7,
2020-02-11,184.44,
2020-02-12,184.71,
2020-02-13,183.71,
2020-02-14,185.35,
2020-02-18,187.23,
2020-02-19,187.28,
2020-02-20,184.42,
2020-02-21,178.59,
2020-02-24,170.89,
2020-02-25,168.07,
2020-02-26,170.17,
2020-02-27,158.18,
2020-02-28,162.01,
2020-03-02,172.79,
2020-03-03,164.51,
2020-03-04,170.55,
2020-03-05,166.27,
2020-03-06,161.57,
2020-03-09,150.62,
2020-03-10,160.92,
2020-03-11,153.63,
2020-03-12,139.06,
2020-03-13,158.83,
2020-03-16,135.42,
2020-03-17,146.57,
2020-03-18,140.4,
2020-03-19,142.71,
2020-03-20,137.35,
2020-03-23,135.98,
2020-03-24,148.34,
2020-03-25,146.92,
2020-03-26,156.11,
2020-03-27,149.7,
2020-03-30,160.23,
2020-03-31,157.71,
2020-04-01,152.11,
2020-04-02,155.26,
2020-04-03,153.83,
2020-04-06,165.27,
2020-04-07,163.49,
2020-04-08,165.13,
2020-04-09,165.14,
2020-04-13,165.51,
2020-04-14,173.7,
2020-04-15,171.88,
2020-04-16,177.04,
2020-04-17,178.6,
2020-04-20,175.06,
2020-04-21,167.82,
2020-04-22,173.52,
2020-04-23,171.42,
2020-04-24,174.55,
2020-04-27,174.05,
2020-04-28,169.81,
2020-04-29,177.43,
2020-04-30,179.21,
2020-05-01,174.57,
2020-05-04,178.84,
2020-05-05,180.76,
2020-05-06,182.54,
2020-05-07,183.6,
2020-05-08,184.68,
2020-05-11,186.74,
2020-05-12,182.51,
2020-05-13,179.75,
2020-05-14,180.53,
2020-05-15,183.16,
2020-05-18,184.91,
2020-05-19,183.63,
2020-05-20,185.66,
2020-05-21,183.43,
2020-05-22,183.51,
2020-05-26,181.57,
2020-05-27,181.81,
2020-05-28,181.4,
2020-05-29,183.25,
2020-06-01,182.83,
2020-06-02,184.91,
2020-06-03,185.36,
2020-06-04,182.92,
2020-06-05,187.2,
2020-06-08,188.36,
2020-06-09,189.8,
2020-06-10,196.84,
2020-06-11,186.27,
2020-06-12,187.74,
2020-06-15,188.94,
2020-06-16,193.57,
2020-06-17,194.24,
2020-06-18,196.32,
2020-06-19,195.15,
2020-06-22,200.57,
2020-06-23,201.91,
2020-06-24,197.84,
2020-06-25,200.34,
2020-06-26,196.33,
2020-06-29,198.44,
2020-06-30,203.51,
2020-07-01,204.7,
2020-07-02,206.26,
2020-07-06,210.7,
2020-07-07,208.25,
2020-07-08,212.83,
2020-07-09,214.32,
2020-07-10,213.67,
2020-07-13,207.07,
2020-07-14,208.35,
2020-07-15,208.04,
2020-07-16,203.92,
2020-07-17,202.88,
2020-07-20,211.6,
2020-07-21,208.75,
2020-07-22,211.75,
2020-07-23,202.54,
2020-07-24,201.3,
2020-07-27,203.85,
2020-07-28,202.02,
2020-07-29,204.06,
2020-07-30,203.9,
2020-07-31,205.01,
2020-08-03,216.54,
2020-08-04,213.29,
2020-08-05,212.94,
2020-08-06,216.35,
2020-08-07,212.48,
2020-08-10,208.25,
2020-08-11,203.38,
2020-08-12,209.19,
2020-08-13,208.7,
2020-08-14,208.9,
2020-08-17,210.28,
2020-08-18,211.49,
2020-08-19,209.7,
2020-08-20,214.58,
2020-08-21,213.02,
